data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,ph_arterial,(no units),15610.0,23923.0,42291.0,20116.0,10705.0,15608.0,,42965.0,171218,179440.0,354435.0,565411.0,186843.0,148117.0,582608.0,,1547142.0,3563996,179440.0,354435.0,565411.0,186843.0,148117.0,582608.0,,1547142.0,3563996,14.57,11.4,11.98,13.0,12.94,13.73,,15.0,13.23231,349.64,273.69,287.6,312.0,310.53,329.61,,360.1,317.635546,11.5,14.82,13.37,9.29,13.84,37.33,,36.01,20.817529,4.0,7.0,6.0,5.0,7.0,18.0,,13.0,8.752882,8.0,13.0,10.0,8.0,11.0,33.0,,26.0,33.0,3.17,4.6,5.17,4.6,3.78,8.95,,8.99,6.057304,2.0,4.0,4.0,3.0,3.0,8.0,,8.0,5.006033,3.0,4.0,7.0,6.0,5.0,11.0,,10.0,11.0,4.32,6.38,6.43,5.4,5.41,13.18,,12.48,8.179351,3.0,5.0,5.0,4.0,4.0,11.0,,10.0,6.439288,5.0,6.0,7.0,6.0,6.0,15.0,,14.0,15.0,5.1,7.61,7.26,5.97,6.43,16.21,,14.95,9.654101,3.0,6.0,5.0,4.0,5.0,13.0,,11.0,7.074788,5.0,7.0,8.0,6.0,7.0,19.0,,17.0,19.0
labs,ldh,u/l,3650.0,13386.0,10237.0,4269.0,3397.0,4449.0,7006.0,10914.0,57308,20000.0,60575.0,76334.0,29663.0,22253.0,19590.0,26219.0,80755.0,335389,20000.0,60575.0,76334.0,29663.0,22253.0,19590.0,26219.0,80755.0,335389,24.01,14.91,20.64,19.37,18.56,20.13,21.43,26.55,20.480839,576.18,357.87,495.3,464.77,445.38,483.1,514.41,637.26,491.541738,5.48,4.53,7.46,6.95,6.55,4.4,3.74,7.4,5.85381,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.814057,2.0,4.0,7.0,8.0,5.0,3.0,2.0,6.0,8.0,0.53,0.78,0.84,1.1,0.71,0.5,0.57,0.68,0.728029,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.54598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,1.23,1.43,1.82,1.17,0.83,0.93,1.15,1.197679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.1,1.59,1.9,2.33,1.55,1.12,1.23,1.56,1.580709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0
labs,bilirubin_unconjugated,mg/dl,6952.0,3018.0,,,2702.0,11357.0,17748.0,42090.0,83867,25860.0,7596.0,,,5143.0,82705.0,73090.0,423422.0,617816,25860.0,7596.0,,,5143.0,82705.0,73090.0,423422.0,617816,21.01,20.86,,,19.23,15.74,17.11,15.56,16.673117,504.12,500.71,,,461.44,377.67,410.58,373.46,400.12996,3.72,2.52,,,1.9,7.28,4.12,10.06,7.366744,2.0,1.0,,,1.0,3.0,2.0,5.0,3.572812,3.0,2.0,,,1.0,8.0,3.0,9.0,9.0,0.49,0.55,,,0.4,1.04,0.53,1.46,1.059014,0.0,0.0,,,0.0,1.0,0.0,1.0,0.637283,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.81,0.83,,,0.64,1.65,0.93,2.27,1.677112,1.0,0.0,,,0.0,1.0,1.0,2.0,1.433663,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,1.08,1.04,,,0.8,2.18,1.24,2.94,2.185828,1.0,1.0,,,1.0,2.0,1.0,3.0,2.139149,1.0,1.0,,,1.0,2.0,1.0,3.0,3.0
labs,ferritin,ng/ml,4911.0,3973.0,8750.0,3101.0,2923.0,3886.0,4814.0,8527.0,40885,6308.0,7306.0,20181.0,4519.0,6148.0,6924.0,6700.0,18799.0,76885,6308.0,7306.0,20181.0,4519.0,6148.0,6924.0,6700.0,18799.0,76885,23.62,21.32,21.96,23.97,18.37,19.85,23.68,27.81,23.215046,566.8,511.63,527.1,575.17,440.93,476.5,568.36,667.35,557.150149,1.28,1.84,2.31,1.46,2.1,1.78,1.39,2.2,1.879481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.33,0.22,0.4,0.39,0.19,0.3,0.298529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.41,0.43,0.53,0.34,0.62,0.55,0.32,0.46,0.460467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.071493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53,0.56,0.69,0.45,0.79,0.67,0.43,0.59,0.593724,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.380555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
labs,monocytes_percent,%,8845.0,12468.0,35128.0,12704.0,11287.0,9439.0,29828.0,40332.0,160031,38341.0,41867.0,277659.0,82783.0,101955.0,45971.0,157654.0,419363.0,1165593,38341.0,41867.0,277659.0,82783.0,101955.0,45971.0,157654.0,419363.0,1165593,19.32,15.47,13.02,15.93,12.73,16.06,13.37,15.61,14.666929,463.71,371.17,312.42,382.21,305.56,385.37,320.9,374.61,351.972349,4.33,3.36,7.9,6.52,9.03,4.87,5.29,10.4,7.283995,1.0,2.0,3.0,3.0,6.0,2.0,2.0,5.0,3.28182,3.0,3.0,8.0,7.0,9.0,4.0,4.0,10.0,10.0,0.59,0.67,0.95,1.06,1.31,0.88,0.9,1.15,0.979368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.86,0.92,1.58,1.64,2.08,1.28,1.4,1.93,1.565777,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.542064,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.09,1.12,2.14,2.11,2.76,1.62,1.82,2.62,2.074502,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.612594,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0
labs,procalcitonin,ng/ml,7631.0,,14280.0,911.0,646.0,,17293.0,9684.0,50445,14585.0,,37444.0,1417.0,844.0,,35162.0,30008.0,119460,14585.0,,37444.0,1417.0,844.0,,35162.0,30008.0,119460,17.94,,18.8,18.11,25.38,,16.08,24.23,18.851672,430.55,,451.11,434.61,609.12,,386.01,581.54,452.447287,1.91,,2.62,1.56,1.31,,2.03,3.1,2.366566,1.0,,1.0,1.0,1.0,,1.0,2.0,1.191971,1.0,,2.0,1.0,0.0,,1.0,2.0,2.0,0.65,,0.57,0.57,0.35,,0.55,0.61,0.580107,1.0,,1.0,1.0,0.0,,1.0,1.0,0.987194,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.81,,0.76,0.7,0.46,,0.74,0.88,0.778819,1.0,,1.0,1.0,0.0,,1.0,1.0,0.987194,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.92,,0.94,0.8,0.54,,0.89,1.06,0.93522,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0
labs,basophils_percent,%,6242.0,12468.0,35114.0,12176.0,11262.0,9484.0,29719.0,39611.0,156076,25241.0,41867.0,275291.0,69778.0,100932.0,47078.0,156773.0,411319.0,1128279,25241.0,41867.0,275291.0,69778.0,100932.0,47078.0,156773.0,411319.0,1128279,21.19,15.47,13.09,16.21,12.75,16.15,13.4,15.82,14.760763,508.65,371.17,314.2,389.13,306.04,387.51,321.59,379.8,354.295118,4.04,3.36,7.84,5.73,8.96,4.96,5.28,10.38,7.228524,1.0,2.0,3.0,2.0,6.0,2.0,2.0,5.0,3.234994,3.0,3.0,8.0,6.0,9.0,4.0,4.0,10.0,10.0,0.48,0.67,0.94,0.93,1.29,0.87,0.89,1.12,0.956418,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.960007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.69,0.92,1.56,1.45,2.07,1.29,1.4,1.89,1.539178,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.285957,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.9,1.12,2.11,1.86,2.74,1.64,1.81,2.57,2.039539,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.623087,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0
labs,creatinine,mg/dl,29449.0,26485.0,57730.0,27688.0,14512.0,18728.0,55294.0,59314.0,289200,453613.0,415758.0,938191.0,431701.0,234993.0,409313.0,779345.0,1142271.0,4805185,453613.0,415758.0,938191.0,431701.0,234993.0,409313.0,779345.0,1142271.0,4805185,12.27,10.94,10.6,11.56,11.45,12.57,10.5,13.1,11.556951,294.5,262.67,254.34,277.53,274.86,301.64,251.94,314.39,277.362467,15.4,15.7,16.25,15.59,16.19,21.86,14.09,19.26,16.614526,9.0,9.0,9.0,9.0,11.0,14.0,8.0,10.0,9.43805,14.0,13.0,12.0,13.0,14.0,21.0,11.0,15.0,21.0,2.19,2.4,2.17,2.34,2.3,3.35,2.19,2.45,2.353565,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.064758,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.64,3.94,3.69,3.91,3.85,5.26,3.51,4.02,3.871832,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.156338,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.87,5.27,4.98,5.23,5.13,6.86,4.64,5.34,5.157392,4.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,4.271276,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0
labs,calcium_total,mg/dl,29455.0,25196.0,57724.0,27678.0,14512.0,18749.0,54921.0,59313.0,287548,454597.0,352811.0,937094.0,425015.0,331372.0,405522.0,766985.0,1142355.0,4815751,454597.0,352811.0,937094.0,425015.0,331372.0,405522.0,766985.0,1142355.0,4815751,12.27,11.27,10.6,11.57,11.45,12.55,10.55,13.1,11.599315,294.52,270.45,254.36,277.62,274.86,301.31,253.24,314.4,278.389064,15.43,14.0,16.23,15.36,22.83,21.63,13.97,19.26,16.747443,9.0,8.0,9.0,9.0,15.0,13.0,8.0,10.0,9.491271,14.0,14.0,12.0,14.0,20.0,21.0,11.0,15.0,21.0,2.19,1.93,2.17,2.26,3.32,2.86,2.16,2.45,2.318556,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.050468,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.64,3.27,3.68,3.8,5.46,4.81,3.46,4.02,3.843153,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.166139,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.87,4.38,4.97,5.1,7.26,6.43,4.58,5.34,5.133172,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,4.231342,3.0,4.0,3.0,3.0,6.0,4.0,2.0,3.0,6.0
labs,neutrophils_percent,%,9268.0,12467.0,34239.0,12700.0,9620.0,9442.0,29831.0,40367.0,157934,60325.0,41866.0,271155.0,82743.0,83365.0,45986.0,157702.0,419309.0,1162451,60325.0,41866.0,271155.0,82743.0,83365.0,45986.0,157702.0,419309.0,1162451,19.05,15.47,13.07,15.93,13.2,16.06,13.37,15.6,14.730348,457.2,371.19,313.75,382.28,316.84,385.43,320.88,374.36,353.524826,6.51,3.36,7.92,6.52,8.67,4.87,5.29,10.39,7.362618,2.0,2.0,3.0,3.0,6.0,2.0,2.0,5.0,3.307635,5.0,3.0,8.0,7.0,8.0,4.0,4.0,10.0,10.0,0.88,0.67,0.95,1.06,1.23,0.88,0.9,1.15,0.98718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.28,0.92,1.58,1.64,1.96,1.28,1.4,1.93,1.575791,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.533299,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.63,1.12,2.14,2.11,2.59,1.62,1.82,2.62,2.085708,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.59421,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0
labs,bicarbonate,mmol/l,29615.0,26475.0,57724.0,27682.0,14512.0,18720.0,55159.0,59346.0,289233,608500.0,411750.0,936731.0,434645.0,424277.0,393634.0,790166.0,1157535.0,5157238,608500.0,411750.0,936731.0,434645.0,424277.0,393634.0,790166.0,1157535.0,5157238,12.21,10.95,10.6,11.57,11.45,12.57,10.51,13.09,11.553621,292.97,262.77,254.36,277.59,274.86,301.75,252.26,314.23,277.286121,20.55,15.55,16.23,15.7,29.24,21.03,14.33,19.5,17.831404,11.0,9.0,9.0,9.0,18.0,13.0,8.0,10.0,9.929718,16.0,13.0,12.0,13.0,26.0,20.0,12.0,15.0,26.0,3.44,2.37,2.18,2.3,4.13,2.68,2.35,2.58,2.582585,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.100348,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,5.38,3.89,3.69,3.88,6.91,4.57,3.69,4.18,4.21859,4.0,3.0,3.0,3.0,6.0,4.0,3.0,3.0,3.317637,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,6.97,5.18,4.97,5.21,9.2,6.15,4.84,5.52,5.593644,5.0,5.0,4.0,4.0,8.0,6.0,4.0,4.0,4.524069,5.0,2.0,3.0,3.0,6.0,4.0,3.0,3.0,6.0
vitals,dbp,,30880.0,26903.0,58262.0,29510.0,14900.0,18928.0,59106.0,60391.0,298880,8783485.0,4295393.0,8761065.0,5763972.0,2437556.0,5645294.0,18364669.0,22274994.0,76326428,8783485.0,4295393.0,8761065.0,5763972.0,2437556.0,5645294.0,18364669.0,22274994.0,76326428,11.75,10.8,10.49,10.67,11.35,12.45,9.87,12.88,11.193166,282.05,259.16,251.74,256.15,272.51,298.73,236.96,309.04,268.641263,284.44,159.66,150.37,195.32,163.59,298.25,310.71,368.85,255.374742,157.0,84.0,84.0,112.0,101.0,172.0,161.0,189.0,137.170841,254.0,140.0,123.0,171.0,145.0,263.0,257.0,291.0,291.0,50.71,33.3,24.83,43.64,24.59,47.45,67.24,53.53,45.730055,43.0,30.0,21.0,38.0,23.0,43.0,68.0,48.0,42.004791,32.0,13.0,20.0,34.0,25.0,28.0,46.0,32.0,46.0,83.28,54.17,40.71,69.49,39.99,78.84,108.33,87.84,74.435729,72.0,52.0,36.0,59.0,37.0,74.0,101.0,80.0,67.631812,53.0,24.0,31.0,59.0,39.0,49.0,98.0,52.0,98.0,107.61,69.14,53.2,87.09,52.77,102.66,136.31,115.18,95.672612,94.0,72.0,46.0,73.0,48.0,96.0,118.0,105.0,85.391692,76.0,46.0,43.0,79.0,50.0,72.0,133.0,72.0,133.0
vitals,heart_rate,,30828.0,26910.0,58772.0,29512.0,14986.0,18934.0,59115.0,60443.0,299500,8247054.0,4062427.0,12688591.0,5443589.0,4261330.0,5471411.0,19285507.0,32902471.0,92362380,8247054.0,4062427.0,12688591.0,5443589.0,4261330.0,5471411.0,19285507.0,32902471.0,92362380,11.77,10.8,10.42,10.67,11.3,12.44,9.87,12.87,11.175352,282.51,259.09,250.17,256.13,271.19,298.64,236.93,308.79,268.220514,267.52,150.96,215.9,184.45,284.35,288.97,326.24,544.36,308.390182,143.0,79.0,118.0,105.0,164.0,162.0,169.0,264.0,160.402501,230.25,133.0,169.0,163.0,238.75,258.0,275.0,424.0,424.0,43.57,29.71,39.18,35.57,43.84,39.55,66.77,70.06,50.359506,36.0,27.0,31.0,29.0,40.0,34.0,67.0,64.0,45.363643,25.0,9.0,21.0,25.0,20.0,19.0,47.0,42.0,47.0,70.93,48.75,63.72,58.45,72.62,66.16,108.93,116.87,82.847238,62.0,49.0,54.0,51.0,70.0,62.0,103.0,109.0,76.156214,40.0,19.0,31.0,44.0,33.0,31.0,97.0,71.0,97.0,92.29,62.78,82.14,75.19,95.59,87.51,138.29,155.18,107.596158,84.0,71.0,74.0,66.0,95.0,86.0,122.0,144.0,99.381963,58.0,41.0,47.0,61.0,51.0,50.0,134.0,100.0,134.0
vitals,height_cm,,23798.0,621.0,26100.0,6870.0,5491.0,10521.0,14673.0,38442.0,126516,338278.0,651.0,82974.0,8193.0,7519.0,44338.0,20450.0,182029.0,684432,338278.0,651.0,82974.0,8193.0,7519.0,44338.0,20450.0,182029.0,684432,13.62,32.8,14.03,14.23,13.69,16.52,12.33,16.72,14.868378,326.98,787.31,336.75,341.43,328.63,396.51,295.81,401.33,356.86969,14.21,1.05,3.18,1.19,1.37,4.21,1.39,4.74,5.409763,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.868159,11.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,11.0,2.46,0.4,0.85,0.69,0.75,0.66,0.69,0.98,1.142752,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.100035,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.76,0.4,1.11,0.79,0.84,1.07,0.84,1.44,1.641523,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.183194,5.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,4.78,0.4,1.3,0.86,0.91,1.37,0.93,1.81,2.027234,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.183194,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
vitals,map,,30580.0,26907.0,58334.0,29437.0,14872.0,16898.0,59106.0,53618.0,289752,7838858.0,4304810.0,16521762.0,5169768.0,2363332.0,3370113.0,18364650.0,11758574.0,69691867,7838858.0,4304810.0,16521762.0,5169768.0,2363332.0,3370113.0,18364650.0,11758574.0,69691867,11.86,10.8,10.49,10.7,11.37,13.01,9.87,13.57,11.320316,284.68,259.1,251.7,256.75,272.79,312.3,236.96,325.61,271.667594,256.34,159.99,283.23,175.62,158.91,199.44,310.71,219.3,240.523248,141.0,84.0,158.0,99.0,99.0,86.0,161.0,114.0,128.58264,228.0,140.0,231.0,153.0,141.0,175.0,257.0,192.0,257.0,46.48,33.44,47.78,35.06,24.06,34.27,67.24,19.66,41.779592,39.0,30.0,42.0,29.0,23.0,30.0,68.0,14.0,37.69564,31.0,13.0,40.0,26.0,25.0,20.0,46.0,30.0,46.0,76.41,54.34,78.38,57.43,39.15,58.4,108.33,36.11,68.920011,65.0,52.0,69.0,49.0,36.0,53.0,101.0,31.0,61.836236,52.0,24.0,62.0,46.0,39.0,44.0,98.0,50.0,98.0,98.76,69.34,102.21,73.31,51.66,75.82,136.31,51.33,89.264618,86.0,72.0,88.0,63.0,47.0,69.0,118.0,47.0,79.083516,74.0,46.0,86.0,63.0,49.0,71.0,133.0,67.0,133.0
vitals,respiratory_rate,,30771.0,26894.0,58648.0,29482.0,14942.0,18931.0,58629.0,60385.0,298682,7872846.0,4027551.0,11009269.0,5300052.0,3980609.0,5417593.0,13497140.0,21109579.0,72214639,7872846.0,4027551.0,11009269.0,5300052.0,3980609.0,5417593.0,13497140.0,21109579.0,72214639,11.79,10.8,10.45,10.68,11.3,12.45,9.95,12.88,11.204684,283.01,259.17,250.69,256.39,271.1,298.69,238.85,309.08,268.889939,255.85,149.76,187.72,179.77,266.4,286.18,230.21,349.58,241.776807,137.0,78.0,103.0,95.0,168.5,160.0,119.0,162.0,125.42035,221.0,131.0,152.0,153.0,223.0,255.0,201.0,274.0,274.0,41.78,29.37,34.25,35.27,38.74,38.68,46.51,43.2,39.408415,35.0,27.0,27.0,28.0,36.0,33.0,39.0,40.0,33.737155,24.0,9.0,20.0,27.0,19.0,18.0,53.0,24.0,53.0,68.08,48.24,56.01,57.84,65.42,64.95,75.74,71.78,64.832964,60.0,49.0,47.0,48.0,63.0,61.0,59.0,69.0,57.109136,40.0,19.0,32.0,49.0,31.0,30.0,83.0,43.0,83.0,88.43,62.16,72.12,74.07,87.03,86.08,96.22,95.32,84.147687,81.0,71.0,63.0,62.0,87.0,85.0,72.0,92.0,75.700678,57.0,41.0,45.0,66.0,45.0,49.0,100.0,65.0,100.0
vitals,sbp,,30880.0,26903.0,58262.0,29688.0,14900.0,18928.0,59106.0,60391.0,299058,8784284.0,4302553.0,8761117.0,6330310.0,2437556.0,5645294.0,18378855.0,22274749.0,76914718,8784284.0,4302553.0,8761117.0,6330310.0,2437556.0,5645294.0,18378855.0,22274749.0,76914718,11.75,10.8,10.49,10.61,11.35,12.45,9.87,12.88,11.186898,282.05,259.16,251.74,254.64,272.51,298.73,236.96,309.04,268.483928,284.47,159.93,150.37,213.23,163.59,298.25,310.95,368.84,257.189755,157.0,84.0,84.0,123.0,101.0,172.0,161.0,189.0,138.247848,254.0,140.0,123.0,184.0,145.0,263.0,257.0,291.0,291.0,50.71,33.44,24.83,48.3,24.59,47.45,67.33,53.52,46.21978,43.0,30.0,21.0,42.0,23.0,43.0,68.0,48.0,42.399494,32.0,13.0,20.0,36.0,25.0,28.0,46.0,32.0,46.0,83.29,54.34,40.71,75.86,39.99,78.84,108.45,87.84,75.105189,72.0,52.0,36.0,66.0,37.0,74.0,102.0,80.0,68.519217,53.0,24.0,31.0,61.0,39.0,49.0,98.0,52.0,98.0,107.62,69.34,53.2,94.7,52.77,102.66,136.46,115.18,96.471632,94.0,72.0,46.0,82.0,48.0,96.0,118.0,105.0,86.277762,76.0,46.0,43.0,82.0,50.0,72.0,132.0,72.0,132.0
vitals,spo2,,30724.0,26858.0,58725.0,29472.0,14964.0,18898.0,59016.0,60335.0,298992,7778700.0,3980361.0,12282599.0,5053033.0,4060220.0,5179930.0,18259313.0,20030238.0,76624394,7778700.0,3980361.0,12282599.0,5053033.0,4060220.0,5179930.0,18259313.0,20030238.0,76624394,11.81,10.82,10.43,10.69,11.32,12.47,9.89,12.89,11.195779,283.44,259.56,250.37,256.47,271.58,299.2,237.32,309.33,268.664856,253.18,148.2,209.15,171.45,271.33,274.1,309.4,331.98,256.274595,136.0,77.0,113.0,98.0,155.0,153.0,158.0,167.0,135.060463,220.25,130.0,164.0,150.0,227.0,246.0,262.0,259.0,262.0,41.59,28.82,37.37,33.15,40.98,36.44,62.67,42.48,42.766496,35.0,27.0,30.0,28.0,38.0,32.0,64.0,40.0,39.302938,24.0,8.0,19.0,23.0,19.0,17.0,47.0,20.0,47.0,67.83,47.48,60.99,54.49,68.44,61.61,102.44,71.07,70.466244,61.0,49.0,53.0,48.0,67.0,59.0,97.0,69.0,65.963384,40.0,19.0,30.0,41.0,31.0,29.0,95.0,35.0,95.0,88.17,61.27,78.73,70.02,90.5,81.93,130.2,94.64,91.434273,81.0,70.0,73.0,62.0,92.0,81.0,115.0,93.0,86.25085,57.0,42.0,46.0,57.0,50.0,49.0,128.0,54.0,128.0
