data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
respiratory_support,inspiratory_time_set,,6056.0,7241.0,7557.0,2245.0,4046.0,2927.0,11906.0,7003.0,48981,178397.0,149931.0,205895.0,304258.0,116920.0,26524.0,369115.0,357949.0,1708989,178397.0,149931.0,205895.0,304258.0,116920.0,26524.0,369115.0,357949.0,1708989,10.05,7.83,10.24,10.15,8.4,9.32,8.47,13.71,9.715017,241.21,188.0,245.68,243.66,201.66,223.66,203.24,328.99,233.150769,29.46,20.71,27.25,135.53,28.9,9.06,31.0,51.11,34.891515,14.0,10.0,12.0,72.0,15.0,5.0,14.0,18.0,15.875156,29.0,21.0,28.0,150.0,30.0,9.0,35.0,48.0,150.0,5.04,4.8,4.93,30.62,6.51,1.95,5.89,7.0,6.583602,4.0,5.0,4.0,18.0,6.0,1.0,5.0,5.0,5.161491,4.0,5.0,5.0,28.0,7.0,3.0,5.0,8.0,28,8.59,7.72,8.4,51.38,10.34,3.26,10.01,11.69,11.007743,7.0,6.0,6.0,31.0,8.0,2.0,9.0,8.0,8.210837,9.0,9.0,9.0,49.0,11.0,4.0,9.0,14.0,49.0,11.34,9.87,11.17,65.77,13.3,4.26,13.28,15.57,14.406367,9.0,8.0,8.0,43.0,10.0,3.0,11.0,10.0,10.60942,13.0,12.0,12.0,66.0,15.0,5.0,14.0,18.0,66.0
respiratory_support,peep_set,,6354.0,7871.0,9599.0,4196.0,4193.0,4921.0,13769.0,14610.0,65513,265365.0,274486.0,331608.0,545455.0,342820.0,837052.0,910325.0,3713185.0,7220296,265365.0,274486.0,331608.0,545455.0,342820.0,837052.0,910325.0,3713185.0,7220296,9.88,7.76,8.99,9.07,8.37,8.21,7.84,10.69,8.972813,237.06,186.18,215.84,217.79,200.78,196.98,188.22,256.52,215.346031,41.76,34.87,34.55,129.99,81.76,170.1,66.11,254.15,110.209732,19.0,17.0,18.0,67.0,35.0,79.0,23.0,91.0,44.115794,43.0,39.0,37.0,144.0,94.0,166.0,69.0,253.0,253.0,6.34,6.37,6.54,33.75,15.24,30.79,12.54,41.15,19.600671,6.0,6.0,5.0,20.0,9.0,22.0,9.0,32.0,14.572757,4.0,5.0,5.0,30.0,17.0,28.0,11.0,44.0,44,10.96,10.92,11.14,55.28,25.68,53.9,21.43,68.39,32.995659,10.0,11.0,9.0,36.0,16.0,38.0,14.0,51.0,24.110177,9.0,10.0,9.0,50.0,30.0,50.0,21.0,74.0,74.0,14.69,14.5,14.78,69.37,34.26,71.49,28.46,90.01,43.392698,13.0,13.0,12.0,46.0,22.0,48.0,17.0,62.0,29.940256,14.0,15.0,15.0,67.0,40.0,72.0,30.0,101.0,101.0
respiratory_support,tidal_volume_obs,,6328.0,7616.0,11740.0,4209.0,4199.0,5313.0,13770.0,14450.0,67625,235695.0,282506.0,357796.0,549158.0,254269.0,343928.0,745710.0,3610386.0,6379448,235695.0,282506.0,357796.0,549158.0,254269.0,343928.0,745710.0,3610386.0,6379448,9.89,7.82,8.39,9.13,8.4,8.22,7.85,10.77,8.898089,237.37,187.69,201.46,219.13,201.54,197.29,188.38,258.42,213.554348,37.25,37.09,30.48,130.47,60.55,64.73,54.15,249.85,94.333705,17.0,18.0,14.0,68.0,25.0,26.0,21.0,86.0,36.528192,38.0,41.0,34.0,144.0,63.0,57.0,60.0,252.75,252.75,5.76,6.44,6.09,33.76,10.92,12.17,10.24,40.25,16.7426,5.0,6.0,5.0,20.0,7.0,7.0,7.0,31.0,12.290425,4.0,5.0,4.0,30.0,11.0,7.0,10.0,45.0,45,9.97,11.06,10.27,55.31,18.51,21.47,17.52,66.71,28.062051,9.0,11.0,8.0,36.0,12.0,12.0,12.0,48.0,20.098425,8.0,10.0,10.0,50.0,19.0,16.0,19.0,75.0,75.0,13.34,14.8,13.54,69.47,24.74,27.98,23.25,87.74,36.806324,11.0,13.0,11.0,46.0,16.0,17.0,15.0,59.0,25.256562,14.0,16.0,14.0,66.0,25.0,22.0,27.0,102.0,102.0
respiratory_support,resp_rate_obs,,6322.0,7539.0,11899.0,4268.0,3617.0,5318.0,14672.0,21096.0,74731,235117.0,254985.0,816743.0,552244.0,227634.0,326323.0,848523.0,4270939.0,7532508,235117.0,254985.0,816743.0,552244.0,227634.0,326323.0,848523.0,4270939.0,7532508,9.9,7.87,8.59,9.11,8.48,8.22,7.78,9.64,8.76361,237.58,188.94,206.07,218.72,203.42,197.36,186.75,231.45,210.353389,37.19,33.82,68.64,129.39,62.93,61.36,57.83,202.45,100.793048,17.0,17.0,19.0,66.0,32.0,24.0,21.0,71.0,37.370168,38.0,37.0,57.0,142.0,71.0,53.0,63.0,185.0,185.0,5.82,6.09,12.4,33.68,11.66,11.53,10.77,35.14,18.423707,5.0,6.0,6.0,20.0,8.0,6.0,7.0,25.0,12.371653,4.0,5.0,11.0,30.0,14.0,7.0,10.0,30.0,30,10.04,10.42,21.31,55.12,19.74,20.34,18.53,58.75,31.067147,9.0,10.0,10.0,36.0,14.0,12.0,12.0,42.0,21.162249,8.0,10.0,20.0,49.0,22.0,14.0,19.0,55.0,55.0,13.41,13.82,28.3,69.19,26.3,26.47,24.66,77.14,40.760369,12.0,12.0,13.0,46.0,18.0,16.0,16.0,53.5,27.176526,14.0,15.0,26.0,65.25,31.0,19.0,29.0,76.0,76.0
respiratory_support,plateau_pressure_obs,,5298.0,6574.0,9032.0,3322.0,3078.0,4433.0,7982.0,11165.0,50884,74298.0,105375.0,212915.0,447375.0,34235.0,169648.0,141927.0,541941.0,1727714,74298.0,105375.0,212915.0,447375.0,34235.0,169648.0,141927.0,541941.0,1727714,10.76,8.22,9.37,9.36,8.87,8.73,9.81,11.89,9.901457,258.18,197.17,224.9,224.54,212.83,209.59,235.39,285.25,237.582626,14.02,16.03,23.57,134.67,11.12,38.27,17.78,48.54,33.953001,6.0,8.0,12.0,74.0,6.0,15.0,9.0,15.0,14.992296,13.0,17.0,25.0,150.75,11.0,31.0,19.0,36.0,150.75,2.43,3.77,4.53,33.49,2.67,6.96,2.98,8.17,6.758573,2.0,3.0,4.0,20.0,2.0,4.0,2.0,4.0,4.272424,3.0,5.0,4.0,29.0,4.0,5.0,4.0,5.0,29,4.17,6.19,7.7,55.19,4.18,12.14,5.24,13.74,11.351088,3.0,5.0,6.0,36.0,3.0,7.0,4.0,7.0,7.328355,5.0,7.0,7.0,48.75,5.0,9.0,7.0,9.0,48.75,5.52,7.94,10.16,69.37,5.37,15.75,7.1,18.06,14.706302,3.0,6.0,8.0,47.0,4.0,8.0,5.0,9.0,9.274015,6.0,10.0,11.0,63.75,7.0,13.0,8.0,14.0,63.75
respiratory_support,peak_inspiratory_pressure_obs,,6338.0,7576.0,11618.0,3690.0,4178.0,5325.0,13697.0,12305.0,64727,251189.0,253922.0,351272.0,480486.0,228245.0,808059.0,636059.0,3499226.0,6508458,251189.0,253922.0,351272.0,480486.0,228245.0,808059.0,636059.0,3499226.0,6508458,9.89,7.82,8.48,9.02,8.4,8.17,7.88,11.38,8.965274,237.37,187.7,203.43,216.44,201.63,196.15,189.03,273.17,215.149617,39.63,33.52,30.24,130.21,54.63,151.75,46.44,284.37,100.553094,18.0,17.0,14.0,67.0,23.0,62.0,17.0,114.0,41.939546,40.0,38.0,33.0,147.0,56.0,152.0,48.0,284.0,284.0,5.93,6.04,6.02,32.56,9.96,26.91,8.62,44.81,17.423857,5.0,6.0,5.0,20.0,7.0,18.0,6.0,34.0,12.895453,4.0,5.0,5.0,28.0,9.0,27.0,7.0,46.0,46,10.32,10.36,10.12,53.55,16.69,47.4,14.81,74.52,29.36991,9.0,10.0,8.0,34.5,12.0,30.0,10.0,60.0,22.219584,9.0,10.0,10.0,48.0,15.0,51.0,14.0,76.0,76.0,13.88,13.77,13.33,67.31,22.19,63.01,19.7,98.27,38.667266,12.0,13.0,11.0,45.0,15.0,38.0,13.0,76.0,28.529872,14.0,14.0,14.0,64.0,21.0,73.0,20.0,103.0,103.0
respiratory_support,peep_obs,,711.0,6316.0,8349.0,3251.0,1034.0,4857.0,2911.0,8169.0,35598,2777.0,93712.0,211865.0,446890.0,3550.0,316353.0,41401.0,282492.0,1399040,2777.0,93712.0,211865.0,446890.0,3550.0,316353.0,41401.0,282492.0,1399040,16.86,8.34,9.74,9.43,9.32,8.27,8.22,12.95,10.005066,404.66,200.14,233.79,226.4,223.66,198.57,197.38,310.76,240.143468,3.91,14.84,25.38,137.46,3.43,65.13,14.22,34.58,39.301393,3.0,8.0,12.0,75.0,2.0,27.0,7.0,10.0,17.752346,3.0,16.0,27.0,155.0,3.0,54.0,15.0,26.0,155.0,0.61,3.47,4.62,34.36,0.96,12.08,2.35,5.76,8.039397,0.0,3.0,4.0,21.0,0.0,6.0,2.0,2.0,4.829401,1.0,4.0,5.0,31.0,1.0,7.0,4.0,5.0,31,0.98,5.71,7.96,56.48,1.5,21.4,4.23,9.6,13.569931,0.0,4.0,6.0,36.0,1.0,12.0,3.0,4.0,8.234199,2.0,7.0,8.0,51.0,2.0,13.0,6.0,8.0,51.0,1.28,7.31,10.62,70.97,1.83,27.89,5.75,12.69,17.535443,1.0,5.0,8.0,48.0,1.0,17.0,4.0,5.0,10.990028,2.0,9.0,11.0,68.0,2.0,19.0,8.0,10.0,68.0
respiratory_support,minute_vent_obs,,6334.0,7599.0,9648.0,3935.0,4195.0,4854.0,13680.0,14344.0,64589,251969.0,259153.0,322846.0,507336.0,154700.0,316016.0,453389.0,3275133.0,5540542,251969.0,259153.0,322846.0,507336.0,154700.0,316016.0,453389.0,3275133.0,5540542,9.9,7.82,8.94,9.0,8.41,8.28,7.88,10.84,9.019451,237.6,187.67,214.51,215.97,201.77,198.82,189.22,260.05,216.456074,39.78,34.1,33.46,128.93,36.88,65.1,33.14,228.33,85.780578,18.0,17.0,17.0,65.0,20.0,27.0,14.0,76.0,33.436158,41.0,38.0,37.0,146.0,41.0,54.0,37.0,226.0,226.0,5.93,6.11,6.26,32.1,7.53,12.05,6.3,35.62,14.830649,5.0,6.0,5.0,20.0,7.0,6.0,5.0,26.0,10.900262,4.0,5.0,4.0,27.0,8.0,7.0,4.0,40.0,40,10.34,10.49,10.71,53.05,12.31,21.38,10.75,59.3,24.932528,9.0,11.0,9.0,34.0,11.0,12.0,9.0,41.0,18.220347,9.0,10.0,9.0,47.0,12.0,13.0,9.0,68.0,68.0,13.91,13.98,14.25,66.83,16.12,27.86,14.25,78.26,32.747949,12.0,13.0,12.0,45.0,13.0,17.0,11.0,51.0,23.018207,14.0,15.0,14.0,64.0,17.0,19.0,14.0,93.25,93.25
respiratory_support,mean_airway_pressure_obs,,6307.0,7531.0,9676.0,3516.0,3728.0,4855.0,10411.0,12145.0,58169,243158.0,255410.0,322832.0,467899.0,239802.0,316064.0,396234.0,3400007.0,5641406,243158.0,255410.0,322832.0,467899.0,239802.0,316064.0,396234.0,3400007.0,5641406,9.92,7.84,8.92,9.17,8.44,8.28,8.83,11.42,9.325394,238.05,188.12,214.18,220.2,202.65,198.64,211.99,274.05,223.830279,38.55,33.91,33.36,133.08,64.32,65.1,38.06,279.95,96.981082,18.0,17.0,17.0,71.0,28.5,27.0,20.0,107.0,41.271966,39.0,38.0,37.0,151.0,69.0,54.0,43.0,281.0,281.0,5.76,6.02,6.26,33.12,11.21,12.06,6.71,43.7,16.497157,5.0,6.0,5.0,20.0,7.0,6.0,6.0,34.0,12.481614,5.0,5.0,4.0,29.0,11.0,7.0,4.0,46.0,46,10.05,10.37,10.7,54.56,19.17,21.38,11.7,72.8,27.81685,9.0,10.0,9.0,36.0,13.0,12.0,10.0,58.0,21.677818,8.0,10.0,9.0,48.0,20.0,13.0,9.0,77.0,77.0,13.52,13.83,14.22,68.61,25.76,27.86,15.66,96.08,36.608353,11.0,13.0,12.0,47.0,17.0,17.0,14.0,73.0,27.968402,14.0,14.0,14.0,65.0,26.0,19.0,14.0,103.0,103.0
labs,wbc,10*3/ul,,11039.0,,,,,17603.0,3641.0,32283,,117051.0,,,,,183090.0,49154.0,349295,,117051.0,,,,,183090.0,49154.0,349295,,7.64,,,,,7.57,9.98,7.865745,,183.43,,,,,181.59,239.57,188.758384,,10.6,,,,,10.4,13.5,10.818019,,6.0,,,,,4.0,6.0,4.909457,,10.0,,,,,9.0,11.0,11.0,,3.04,,,,,2.76,3.22,2.907625,,2.0,,,,,2.0,2.0,2.0,,3.0,,,,,2.0,3.0,3,,4.65,,,,,4.29,4.99,4.492049,,3.0,,,,,3.0,3.0,3.0,,4.0,,,,,3.0,4.0,4.0,,5.74,,,,,5.4,6.29,5.616639,,4.0,,,,,3.0,4.0,3.454728,,4.0,,,,,4.0,5.0,5.0
labs,so2_central_venous,%,,1444.0,1625.0,1290.0,732.0,851.0,21.0,,5963,,3427.0,9221.0,6595.0,2834.0,4409.0,59.0,,26545,,3427.0,9221.0,6595.0,2834.0,4409.0,59.0,,26545,,8.14,5.73,7.77,8.85,8.1,9.66,,7.49,,195.29,137.64,186.41,212.36,194.38,231.76,,179.752561,,2.37,5.67,5.11,3.87,5.18,2.81,,4.448761,,1.0,3.0,2.0,1.0,2.0,2.0,,1.907597,,1.0,6.0,4.0,3.0,5.0,3.0,,6.0,,0.81,2.1,1.7,1.15,1.95,1.1,,1.559532,,1.0,2.0,1.0,1.0,1.0,1.0,,1.272514,,1.0,2.0,1.0,1.0,2.0,2.0,,2,,1.2,2.89,2.59,1.81,2.71,1.52,,2.252759,,1.0,2.0,1.0,1.0,2.0,1.0,,1.415227,,1.0,3.0,2.0,2.0,3.0,2.0,,3.0,,1.48,3.45,3.19,2.24,3.21,1.86,,2.728311,,1.0,3.0,2.0,1.0,2.0,2.0,,1.907597,,0.0,4.0,3.0,2.0,3.0,1.0,,4.0
labs,platelet_count,10*3/ul,,11041.0,,,,,17698.0,3640.0,32379,,120387.0,,,,,191885.0,49119.0,361391,,120387.0,,,,,191885.0,49119.0,361391,,7.64,,,,,7.54,9.98,7.848401,,183.38,,,,,180.95,239.63,188.375332,,10.9,,,,,10.84,13.49,11.158369,,6.0,,,,,5.0,6.0,5.453411,,10.0,,,,,9.0,11.0,11.0,,3.1,,,,,2.84,3.22,2.971377,,2.0,,,,,2.0,2.0,2.0,,3.0,,,,,2.0,3.0,3,,4.75,,,,,4.43,4.99,4.602072,,3.0,,,,,3.0,3.0,3.0,,4.0,,,,,3.0,4.0,4.0,,5.88,,,,,5.59,6.28,5.766457,,4.0,,,,,3.0,4.0,3.453411,,4.0,,,,,4.0,5.0,5.0
labs,troponin_t,ng/l,,6224.0,412.0,,,4473.0,2211.0,2939.0,16259,,17090.0,785.0,,,16964.0,12677.0,8950.0,56466,,17090.0,785.0,,,16964.0,12677.0,8950.0,56466,,6.41,4.26,,,7.04,6.83,8.48,6.960129,,153.86,102.14,,,169.08,163.95,203.52,167.0853,,2.75,1.91,,,3.79,5.73,3.05,3.474295,,2.0,1.0,,,3.0,2.0,2.0,2.249769,,2.0,1.0,,,4.0,4.0,3.0,4.0,,1.78,1.39,,,2.22,2.65,1.85,2.022127,,1.0,1.0,,,2.0,2.0,1.0,1.411095,,1.0,1.0,,,2.0,2.0,2.0,2,,2.15,1.58,,,2.77,3.59,2.26,2.521828,,2.0,1.0,,,2.0,2.0,2.0,1.97466,,2.0,1.0,,,3.0,3.0,2.0,3.0,,2.31,1.7,,,3.01,4.2,2.45,2.76944,,2.0,1.0,,,2.0,2.0,2.0,1.97466,,2.0,1.0,,,3.0,3.0,2.0,3.0
labs,esr,mm/hr,,137.0,,,,,793.0,128.0,1058,,148.0,,,,,2158.0,147.0,2453,,148.0,,,,,2158.0,147.0,2453,,8.04,,,,,7.94,7.53,7.903346,,193.03,,,,,190.6,180.65,189.710879,,1.08,,,,,2.72,1.15,2.317694,,1.0,,,,,1.0,1.0,1.0,,0.0,,,,,2.0,0.0,2.0,,0.5,,,,,1.08,0.53,0.938355,,0.0,,,,,1.0,1.0,0.87051,,1.0,,,,,1.0,1.0,1,,0.73,,,,,1.51,0.7,1.311002,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,0.87,,,,,1.8,0.83,1.562221,,1.0,,,,,1.0,1.0,1.0,,0.0,,,,,1.0,0.0,1.0
labs,neutrophils_absolute,10^3/ul,,,,,,3699.0,,,3699,,,,,,15627.0,,,15627,,,,,,15627.0,,,15627,,,,,,8.69,,,8.69,,,,,,208.52,,,208.52,,,,,,4.22,,,4.22,,,,,,2.0,,,2.0,,,,,,3.0,,,3.0,,,,,,1.16,,,1.16,,,,,,1.0,,,1.0,,,,,,0.0,,,0,,,,,,1.7,,,1.7,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,2.12,,,2.12,,,,,,1.0,,,1.0,,,,,,2.0,,,2.0
labs,eosinophils_absolute,10^3/ul,,,,,,3620.0,,,3620,,,,,,15298.0,,,15298,,,,,,15298.0,,,15298,,,,,,8.69,,,8.69,,,,,,208.59,,,208.59,,,,,,4.23,,,4.23,,,,,,2.0,,,2.0,,,,,,3.0,,,3.0,,,,,,1.15,,,1.15,,,,,,1.0,,,1.0,,,,,,0.0,,,0,,,,,,1.7,,,1.7,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,2.12,,,2.12,,,,,,1.0,,,1.0,,,,,,2.0,,,2.0
labs,wbc,10^3/ul,,,,,,6551.0,,,6551,,,,,,90859.0,,,90859,,,,,,90859.0,,,90859,,,,,,8.39,,,8.39,,,,,,201.36,,,201.36,,,,,,13.87,,,13.87,,,,,,8.0,,,8.0,,,,,,13.0,,,13.0,,,,,,3.55,,,3.55,,,,,,3.0,,,3.0,,,,,,3.0,,,3,,,,,,5.63,,,5.63,,,,,,4.0,,,4.0,,,,,,5.0,,,5.0,,,,,,7.13,,,7.13,,,,,,5.0,,,5.0,,,,,,6.0,,,6.0
labs,monocytes_absolute,10^3/ul,,,,,,3672.0,,,3672,,,,,,15503.0,,,15503,,,,,,15503.0,,,15503,,,,,,8.67,,,8.67,,,,,,208.03,,,208.03,,,,,,4.22,,,4.22,,,,,,2.0,,,2.0,,,,,,3.0,,,3.0,,,,,,1.15,,,1.15,,,,,,1.0,,,1.0,,,,,,0.0,,,0,,,,,,1.7,,,1.7,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,2.12,,,2.12,,,,,,1.0,,,1.0,,,,,,2.0,,,2.0
labs,lymphocytes_absolute,10^3/ul,,,,,,3675.0,,,3675,,,,,,15520.0,,,15520,,,,,,15520.0,,,15520,,,,,,8.66,,,8.66,,,,,,207.86,,,207.86,,,,,,4.22,,,4.22,,,,,,2.0,,,2.0,,,,,,3.0,,,3.0,,,,,,1.15,,,1.15,,,,,,1.0,,,1.0,,,,,,0.0,,,0,,,,,,1.7,,,1.7,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,2.12,,,2.12,,,,,,1.0,,,1.0,,,,,,2.0,,,2.0
labs,platelet_count,10^3/ul,,,,,,6567.0,,,6567,,,,,,104950.0,,,104950,,,,,,104950.0,,,104950,,,,,,8.38,,,8.38,,,,,,201.03,,,201.03,,,,,,15.98,,,15.98,,,,,,9.0,,,9.0,,,,,,15.0,,,15.0,,,,,,4.15,,,4.15,,,,,,3.0,,,3.0,,,,,,3.0,,,3,,,,,,6.51,,,6.51,,,,,,5.0,,,5.0,,,,,,5.0,,,5.0,,,,,,8.22,,,8.22,,,,,,6.0,,,6.0,,,,,,7.0,,,7.0
labs,basophils_absolute,10^3/ul,,,,,,3604.0,,,3604,,,,,,15993.0,,,15993,,,,,,15993.0,,,15993,,,,,,8.7,,,8.7,,,,,,208.69,,,208.69,,,,,,4.44,,,4.44,,,,,,2.0,,,2.0,,,,,,4.0,,,4.0,,,,,,1.18,,,1.18,,,,,,1.0,,,1.0,,,,,,0.0,,,0,,,,,,1.74,,,1.74,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,2.17,,,2.17,,,,,,1.0,,,1.0,,,,,,2.0,,,2.0
labs,eosinophils_absolute,10*3/ul,,,,,,,10469.0,2885.0,13354,,,,,,,53477.0,26527.0,80004,,,,,,,53477.0,26527.0,80004,,,,,,,8.38,10.38,8.81208,,,,,,,201.16,249.07,211.510483,,,,,,,5.11,9.19,5.991444,,,,,,,2.0,4.0,2.43208,,,,,,,3.0,8.0,8.0,,,,,,,1.33,2.15,1.507153,,,,,,,1.0,2.0,1.21604,,,,,,,0.0,2.0,2,,,,,,,2.07,3.39,2.355173,,,,,,,1.0,2.0,1.21604,,,,,,,1.0,3.0,3.0,,,,,,,2.62,4.29,2.980787,,,,,,,1.0,3.0,1.43208,,,,,,,2.0,4.0,4.0
labs,pt,s,,,,,,,778.0,,778,,,,,,,5607.0,,5607,,,,,,,5607.0,,5607,,,,,,,7.85,,7.85,,,,,,,188.44,,188.44,,,,,,,7.21,,7.21,,,,,,,2.0,,2.0,,,,,,,4.0,,4.0,,,,,,,2.38,,2.38,,,,,,,1.0,,1.0,,,,,,,2.0,,2,,,,,,,3.55,,3.55,,,,,,,2.0,,2.0,,,,,,,2.0,,2.0,,,,,,,4.38,,4.38,,,,,,,2.0,,2.0,,,,,,,3.0,,3.0
labs,lymphocytes_absolute,10*3/ul,,,,,,,10348.0,3004.0,13352,,,,,,,52750.0,27235.0,79985,,,,,,,52750.0,27235.0,79985,,,,,,,8.34,10.1,8.735974,,,,,,,200.26,242.34,209.72737,,,,,,,5.1,9.07,5.993191,,,,,,,2.0,4.0,2.44997,,,,,,,3.0,8.0,8.0,,,,,,,1.33,2.16,1.516738,,,,,,,1.0,2.0,1.224985,,,,,,,0.0,2.0,2,,,,,,,2.07,3.38,2.36473,,,,,,,1.0,2.0,1.224985,,,,,,,1.0,3.0,3.0,,,,,,,2.62,4.28,2.993475,,,,,,,1.0,3.0,1.44997,,,,,,,2.0,4.0,4.0
labs,ptt,s,,,,,,,7651.0,,7651,,,,,,,50659.0,,50659,,,,,,,50659.0,,50659,,,,,,,8.25,,8.25,,,,,,,197.93,,197.93,,,,,,,6.62,,6.62,,,,,,,2.0,,2.0,,,,,,,4.0,,4.0,,,,,,,2.23,,2.23,,,,,,,1.0,,1.0,,,,,,,1.0,,1,,,,,,,3.28,,3.28,,,,,,,1.0,,1.0,,,,,,,2.0,,2.0,,,,,,,3.99,,3.99,,,,,,,1.0,,1.0,,,,,,,3.0,,3.0
labs,basophils_absolute,10*3/ul,,,,,,,10260.0,2806.0,13066,,,,,,,52311.0,24272.0,76583,,,,,,,52311.0,24272.0,76583,,,,,,,8.39,10.5,8.843135,,,,,,,201.27,251.91,212.145236,,,,,,,5.1,8.65,5.862383,,,,,,,2.0,4.0,2.429512,,,,,,,3.0,7.0,7.0,,,,,,,1.32,2.01,1.468182,,,,,,,1.0,1.0,1.0,,,,,,,0.0,2.0,2,,,,,,,2.06,3.16,2.296231,,,,,,,1.0,2.0,1.214756,,,,,,,1.0,3.0,3.0,,,,,,,2.61,4.01,2.910658,,,,,,,1.0,3.0,1.429512,,,,,,,2.0,4.0,4.0
labs,monocytes_absolute,10*3/ul,,,,,,,10342.0,2997.0,13339,,,,,,,52734.0,27238.0,79972,,,,,,,52734.0,27238.0,79972,,,,,,,8.35,10.12,8.747683,,,,,,,200.33,242.78,209.867645,,,,,,,5.1,9.09,5.996471,,,,,,,2.0,4.0,2.449359,,,,,,,3.0,8.0,8.0,,,,,,,1.32,2.16,1.508731,,,,,,,1.0,2.0,1.22468,,,,,,,0.0,2.0,2,,,,,,,2.07,3.39,2.366577,,,,,,,1.0,2.0,1.22468,,,,,,,1.0,3.0,3.0,,,,,,,2.62,4.29,2.995215,,,,,,,1.0,3.0,1.449359,,,,,,,2.0,4.0,4.0
